2025-06-06 17:15:39 - INFO - Logging is set up.
2025-06-06 17:15:39 - INFO - 训练配置参数:
{'seed': 42, 'epochs': 1000, 'batch_size': 5, 'num_classes': 2, 'learning_rate': 0.001, 'dataset_path': './datasets/LA', 'log_path': './result/SAM3D_VNet_SSL/LA_16_SemiSupervised_V14_1/Training.log', 'pth_path': './result/SAM3D_VNet_SSL/LA_16_SemiSupervised_V14_1/Pth', 'tensorboard_path': './result/SAM3D_VNet_SSL/LA_16_SemiSupervised_V14_1/Train', 'continue_train': False, 'multi_gpu': True, 'training_label_num': 16, 'training_unlabel_num': 64, 'label_bs': 1, 'unlabel_bs': 4, 'consistency_weight': 0.3, 'pretrained_weights': None}
2025-06-06 17:15:40 - INFO - 使用 2 个GPU
2025-06-06 17:15:40 - INFO - 模型总参数: 88,863,493
2025-06-06 17:15:40 - INFO - 可训练参数: 88,863,493
2025-06-06 17:57:23 - INFO - Epoch 109/1000, Loss: 0.1692, Dice: 0.1528, MSE: 0.0546
2025-06-06 17:57:46 - INFO - Epoch 110/1000, Loss: 0.2042, Dice: 0.1886, MSE: 0.0519
2025-06-06 17:58:09 - INFO - Epoch 111/1000, Loss: 0.1910, Dice: 0.1765, MSE: 0.0480
2025-06-06 17:58:32 - INFO - Epoch 112/1000, Loss: 0.2084, Dice: 0.1929, MSE: 0.0519
2025-06-06 17:58:54 - INFO - Epoch 113/1000, Loss: 0.2088, Dice: 0.1955, MSE: 0.0442
2025-06-06 17:59:17 - INFO - Epoch 114/1000, Loss: 0.1841, Dice: 0.1718, MSE: 0.0410
2025-06-06 17:59:40 - INFO - Epoch 115/1000, Loss: 0.2375, Dice: 0.2220, MSE: 0.0517
2025-06-06 18:00:03 - INFO - Epoch 116/1000, Loss: 0.1975, Dice: 0.1843, MSE: 0.0438
2025-06-06 18:00:25 - INFO - Epoch 117/1000, Loss: 0.2104, Dice: 0.1962, MSE: 0.0471
2025-06-06 18:00:48 - INFO - Epoch 118/1000, Loss: 0.2832, Dice: 0.2685, MSE: 0.0493
2025-06-06 18:01:11 - INFO - Epoch 119/1000, Loss: 0.1913, Dice: 0.1764, MSE: 0.0497
2025-06-06 18:01:33 - INFO - Epoch 120/1000, Loss: 0.1958, Dice: 0.1803, MSE: 0.0515
2025-06-06 18:01:35 - INFO - 模型已保存至: epoch_120.pth
2025-06-06 18:01:57 - INFO - Epoch 121/1000, Loss: 0.1631, Dice: 0.1476, MSE: 0.0519
2025-06-06 18:02:20 - INFO - Epoch 122/1000, Loss: 0.1944, Dice: 0.1808, MSE: 0.0457
2025-06-06 18:02:43 - INFO - Epoch 123/1000, Loss: 0.2375, Dice: 0.2220, MSE: 0.0517
2025-06-06 18:03:05 - INFO - Epoch 124/1000, Loss: 0.2198, Dice: 0.2058, MSE: 0.0466
2025-06-06 18:03:28 - INFO - Epoch 125/1000, Loss: 0.2136, Dice: 0.1997, MSE: 0.0463
2025-06-06 18:03:51 - INFO - Epoch 126/1000, Loss: 0.1796, Dice: 0.1647, MSE: 0.0497
2025-06-06 18:04:14 - INFO - Epoch 127/1000, Loss: 0.1876, Dice: 0.1730, MSE: 0.0486
2025-06-06 18:04:37 - INFO - Epoch 128/1000, Loss: 0.2034, Dice: 0.1882, MSE: 0.0507
2025-06-06 18:04:59 - INFO - Epoch 129/1000, Loss: 0.1977, Dice: 0.1839, MSE: 0.0461
2025-06-06 18:05:22 - INFO - Epoch 130/1000, Loss: 0.1817, Dice: 0.1685, MSE: 0.0442
2025-06-06 18:05:45 - INFO - Epoch 131/1000, Loss: 0.2160, Dice: 0.2007, MSE: 0.0511
2025-06-06 18:06:07 - INFO - Epoch 132/1000, Loss: 0.1921, Dice: 0.1793, MSE: 0.0426
2025-06-06 18:06:30 - INFO - Epoch 133/1000, Loss: 0.1656, Dice: 0.1519, MSE: 0.0456
2025-06-06 18:06:53 - INFO - Epoch 134/1000, Loss: 0.1630, Dice: 0.1484, MSE: 0.0490
2025-06-06 18:07:16 - INFO - Epoch 135/1000, Loss: 0.2018, Dice: 0.1878, MSE: 0.0468
2025-06-06 18:07:38 - INFO - Epoch 136/1000, Loss: 0.1725, Dice: 0.1566, MSE: 0.0529
2025-06-06 18:08:01 - INFO - Epoch 137/1000, Loss: 0.1736, Dice: 0.1589, MSE: 0.0490
2025-06-06 18:08:24 - INFO - Epoch 138/1000, Loss: 0.1546, Dice: 0.1402, MSE: 0.0477
2025-06-06 18:08:47 - INFO - Epoch 139/1000, Loss: 0.1538, Dice: 0.1388, MSE: 0.0499
2025-06-06 18:09:10 - INFO - Epoch 140/1000, Loss: 0.1721, Dice: 0.1573, MSE: 0.0493
2025-06-06 18:09:11 - INFO - 模型已保存至: epoch_140.pth
2025-06-06 18:09:34 - INFO - Epoch 141/1000, Loss: 0.1358, Dice: 0.1221, MSE: 0.0457
2025-06-06 18:09:56 - INFO - Epoch 142/1000, Loss: 0.1628, Dice: 0.1490, MSE: 0.0460
2025-06-06 18:10:19 - INFO - Epoch 143/1000, Loss: 0.1543, Dice: 0.1404, MSE: 0.0465
2025-06-06 18:10:42 - INFO - Epoch 144/1000, Loss: 0.1427, Dice: 0.1258, MSE: 0.0562
2025-06-06 18:11:05 - INFO - Epoch 145/1000, Loss: 0.1406, Dice: 0.1262, MSE: 0.0478
2025-06-06 18:11:27 - INFO - Epoch 146/1000, Loss: 0.1258, Dice: 0.1096, MSE: 0.0539
2025-06-06 18:11:50 - INFO - Epoch 147/1000, Loss: 0.1338, Dice: 0.1200, MSE: 0.0460
2025-06-06 18:12:13 - INFO - Epoch 148/1000, Loss: 0.1394, Dice: 0.1265, MSE: 0.0428
2025-06-06 18:12:35 - INFO - Epoch 149/1000, Loss: 0.1401, Dice: 0.1267, MSE: 0.0448
2025-06-06 18:12:58 - INFO - Epoch 150/1000, Loss: 0.1576, Dice: 0.1440, MSE: 0.0452
2025-06-06 18:13:21 - INFO - Epoch 151/1000, Loss: 0.1691, Dice: 0.1543, MSE: 0.0493
2025-06-06 18:13:44 - INFO - Epoch 152/1000, Loss: 0.4050, Dice: 0.3915, MSE: 0.0450
2025-06-06 18:14:06 - INFO - Epoch 153/1000, Loss: 0.2665, Dice: 0.2547, MSE: 0.0393
2025-06-06 18:14:29 - INFO - Epoch 154/1000, Loss: 0.3096, Dice: 0.2984, MSE: 0.0374
2025-06-06 18:14:52 - INFO - Epoch 155/1000, Loss: 0.2605, Dice: 0.2498, MSE: 0.0356
2025-06-06 18:15:15 - INFO - Epoch 156/1000, Loss: 0.2549, Dice: 0.2426, MSE: 0.0410
2025-06-06 18:15:37 - INFO - Epoch 157/1000, Loss: 0.2327, Dice: 0.2197, MSE: 0.0433
2025-06-06 18:16:00 - INFO - Epoch 158/1000, Loss: 0.2434, Dice: 0.2304, MSE: 0.0431
2025-06-06 18:16:23 - INFO - Epoch 159/1000, Loss: 0.2120, Dice: 0.1994, MSE: 0.0419
2025-06-06 18:16:46 - INFO - Epoch 160/1000, Loss: 0.2023, Dice: 0.1885, MSE: 0.0461
2025-06-06 18:16:47 - INFO - 模型已保存至: epoch_160.pth
2025-06-06 18:17:10 - INFO - Epoch 161/1000, Loss: 0.2298, Dice: 0.2171, MSE: 0.0422
2025-06-06 18:17:32 - INFO - Epoch 162/1000, Loss: 0.2260, Dice: 0.2126, MSE: 0.0446
2025-06-06 18:17:55 - INFO - Epoch 163/1000, Loss: 0.2201, Dice: 0.2086, MSE: 0.0383
2025-06-06 18:18:18 - INFO - Epoch 164/1000, Loss: 0.1519, Dice: 0.1394, MSE: 0.0418
2025-06-06 18:18:40 - INFO - Epoch 165/1000, Loss: 0.1850, Dice: 0.1721, MSE: 0.0432
